Latitude,Longitude
41.88074652,-87.72402862
41.76468239,-87.66378579
41.9083125,-87.63850346
41.91209977,-87.69134485
41.91209977,-87.69134485
41.75269171,-87.72482341
41.95355259,-87.73582409
41.91777269,-87.6768886
41.77976408,-87.76831095
41.86393215,-87.71778944
41.88956143,-87.62019665
41.79142665,-87.65601948
41.89001352,-87.631665
41.7637289,-87.58361414
41.8490592,-87.6390276
41.77208248,-87.610586
41.90963274,-87.63854792
41.89329222,-87.67034824
41.80488084,-87.61387061
41.85263955,-87.71117332
41.86337264,-87.65966238
41.70819818,-87.62475724
41.74251111,-87.54884563
41.98462249,-87.8365821
41.79183561,-87.65602985
41.91542865,-87.71946993
41.8650246,-87.62409656
41.75928391,-87.74170902
41.88115576,-87.68694699
41.90567716,-87.69557869
41.7111708,-87.66563058
41.72168355,-87.57776968
41.75056292,-87.60642981
41.9247069,-87.63993142
41.91357313,-87.76192625
41.80859088,-87.6665933
41.92465182,-87.63989894
41.88071561,-87.72648189
41.91614132,-87.73018797
41.91712483,-87.72987008
41.91765094,-87.73024357
41.78950545,-87.71079777
41.94725479,-87.6534719
41.87711202,-87.72381712
41.81294611,-87.6906779
41.87924173,-87.69753075
41.89494561,-87.75487498
41.88562139,-87.65010079
41.99961846,-87.68553976
41.8807511,-87.72385598
41.96944551,-87.74455241
41.85230309,-87.62378932
41.94629984,-87.73323415
41.88076379,-87.72262937
41.79329893,-87.66456619
41.80030115,-87.67816961
41.72228906,-87.63216672
41.93602892,-87.72709713
41.92717539,-87.75625962
41.8078666,-87.72445928
41.73587366,-87.65739488
41.75046233,-87.61005899
42.01425517,-87.80660768
41.90114087,-87.69310027
41.6927562,-87.61158456
41.93679531,-87.76313401
41.89530416,-87.63567673
41.96798868,-87.69927451
41.88479656,-87.73806631
41.86493569,-87.71050344
41.87939319,-87.63299297
41.94775707,-87.80709295
41.75314561,-87.60215312
41.96693726,-87.69821123
41.76587359,-87.57629471
41.87507,-87.64097493
41.90906054,-87.68718722
41.921104,-87.78170844
41.78774537,-87.72392001
41.92278653,-87.64504512
41.84742567,-87.71121283
41.87818863,-87.74933454
41.94046798,-87.65109609
41.77318471,-87.69324156
41.89318387,-87.63448777
41.87440292,-87.70038394
41.90069838,-87.63732975
41.71726613,-87.53528173
41.97935792,-87.77257417
41.88305003,-87.6827048
41.89644231,-87.65572273
41.89419552,-87.72237655
41.71896779,-87.53649507
41.72928845,-87.56090917
41.75267748,-87.58443541
41.88875291,-87.63105078
41.88637698,-87.64749264
41.8141978,-87.61828939
41.85481053,-87.71630954
41.94115385,-87.64325977
41.92536952,-87.65391377
41.97369017,-87.65493763
41.83183363,-87.68507307
41.99618124,-87.70201868
41.87963204,-87.77300626
41.95677886,-87.734066
41.85179011,-87.70335243
41.89194653,-87.61278052
41.86821992,-87.66404656
41.88177682,-87.62076795
41.93275517,-87.64715037
41.89399011,-87.70215558
41.87876433,-87.73429972
41.95570769,-87.77809031
41.7300411,-87.65074444
41.77225688,-87.61301088
41.89317959,-87.63468615
41.89973405,-87.62414238
41.80851108,-87.63334373
41.90446617,-87.63146269
41.92141359,-87.75483807
41.88194441,-87.73420392
41.88194441,-87.73420392
41.90102936,-87.66817076
41.7995532,-87.73314192
41.65720922,-87.60296484
41.72541361,-87.61027039
41.79612926,-87.60385046
41.760719,-87.67220948
41.91607202,-87.71918453
41.91626623,-87.72163701
41.91006135,-87.78174107
41.69869924,-87.5607517
41.79367018,-87.66375556
41.75518438,-87.64658591
41.69744064,-87.64740929
41.71896779,-87.53649507
41.86809735,-87.71665907
41.81046186,-87.74323012
41.97915576,-87.67649759
41.68615599,-87.65434969
41.90892576,-87.80281981
41.97354137,-87.90028105
41.9448295,-87.64941386
41.8822953,-87.76103357
41.98366844,-87.65546433
41.70621372,-87.62648926
41.74128646,-87.72019699
41.83891666,-87.65328774
41.75911086,-87.63329808
41.94057738,-87.75283446
41.96914353,-87.65085638
41.68787386,-87.6483237
41.78964125,-87.67175471
41.93103328,-87.78356331
41.65456545,-87.61588257
41.78322036,-87.65633685
41.8085599,-87.62119479
41.92624622,-87.65925488
41.85470332,-87.6638498
41.91062494,-87.66799767
41.9167798,-87.70695002
41.98079213,-87.6661717
41.74699962,-87.6075437
41.87966252,-87.73393147
41.86761645,-87.69593142
41.90995965,-87.71951866
41.70984698,-87.65143057
41.801363,-87.66150793
41.90227194,-87.7536297
41.96599661,-87.65886542
41.92293829,-87.74383372
41.87686043,-87.72553797
41.88010804,-87.64730998
41.78989244,-87.79149246
41.76279644,-87.64556274
41.9964823,-87.73254956
41.85195899,-87.69123084
41.67716733,-87.63225039
41.95642478,-87.69831562
41.75356675,-87.63680697
41.83761505,-87.7292305
41.92226212,-87.75768183
41.77601854,-87.61552043
41.87848247,-87.76969681
41.87686043,-87.72553797
41.68539042,-87.61640787
41.8715461,-87.73571827
41.86500681,-87.65662381
42.0071357,-87.66369992
41.80416597,-87.66971642
41.88039991,-87.75300855
41.85608644,-87.65962873
41.86628662,-87.71572561
41.70066851,-87.6208851
41.90720267,-87.7227889
41.8743147,-87.72883363
41.92095554,-87.68647932
41.75250178,-87.73463957
41.92393605,-87.76872369
41.97852657,-87.75708711
41.87856274,-87.63226764
41.88866266,-87.74864419
41.7275463,-87.66282706
41.76015578,-87.55675291
41.9623987,-87.64632499
41.96288418,-87.71839323
41.81671334,-87.61242855
41.7311447,-87.66292886
41.68291943,-87.66873427
41.73396618,-87.66345641
41.92706861,-87.66097704
41.85519055,-87.6238712
41.92247094,-87.65472719
41.74515238,-87.60749122
41.98562807,-87.8163444
41.76241996,-87.68318081
41.88158261,-87.62619758
41.68041843,-87.66243795
41.84882943,-87.63192439
41.84245285,-87.72139004
41.76218439,-87.58622352
41.92524638,-87.66143346
41.68712289,-87.62405496
41.75598622,-87.61261744
41.87289259,-87.62058759
42.00054616,-87.6692397
41.87609167,-87.64247671
41.77640708,-87.69088517
41.94234256,-87.65904126
41.90750111,-87.67738325
41.78142197,-87.60721065
41.85511878,-87.63184466
41.93936254,-87.70303151
41.75156718,-87.57915642
41.77891523,-87.70676094
41.77650184,-87.68722904
41.84442825,-87.7115942
41.80585982,-87.66367633
41.76509198,-87.58474924
41.91156304,-87.67794418
41.88455919,-87.73621765
41.92380245,-87.77733814
41.75842028,-87.55496692
41.78426109,-87.68499518
41.88549579,-87.61864438
41.90736742,-87.70801923
41.82876229,-87.61443616
41.88051632,-87.62773326
41.89411323,-87.76792496
41.92238579,-87.78462232
41.91879615,-87.63771367
41.76464658,-87.64152926
41.75605723,-87.65492916
41.71057853,-87.62358842
41.86221827,-87.63908716
41.84725831,-87.70266652
41.88538929,-87.62626577
41.75590551,-87.61506657
41.7624091,-87.66739049
41.66429451,-87.64145537
41.79965064,-87.60392421
41.85511878,-87.63184466
41.97242067,-87.77824305
41.70376482,-87.54133724
41.93114965,-87.77526042
41.65544507,-87.60780406
41.8814934,-87.62775556
41.82288917,-87.62319696
41.88465026,-87.62791546
41.70425889,-87.64396407
41.85345004,-87.63360641
41.93601554,-87.75264796
41.88455919,-87.73621765
41.76545184,-87.62505866
41.78164651,-87.61323578
41.75461645,-87.56144115
41.75758311,-87.63568966
41.75568028,-87.64050774
41.88652456,-87.74428244
41.75754826,-87.63446957
41.69795891,-87.63098469
41.68900706,-87.61898914
41.7623341,-87.65040596
41.88455919,-87.73621765
41.93666485,-87.7728638
41.87369598,-87.62758798
41.89587761,-87.70656663
41.91123306,-87.68071766
41.76741424,-87.58948759
41.94401979,-87.64938575
41.99758198,-87.66537831
41.97527655,-87.76739151
41.93875417,-87.75262679
41.92628702,-87.785548
41.89220187,-87.72109538
41.88174456,-87.75083347
41.88448545,-87.62878394
41.87505617,-87.62922165
41.90649223,-87.64017999
41.73811866,-87.55994965
41.68825173,-87.61185824
41.68591461,-87.62082457
41.90907106,-87.67742596
41.89322348,-87.63153437
42.01716301,-87.69255607
41.97284532,-87.65083157
41.80903244,-87.72852342
41.89776414,-87.72985037
41.8848616,-87.62792048
41.88275944,-87.70946372
41.96914292,-87.72805557
41.88058694,-87.70611017
41.89005105,-87.62882929
41.89962478,-87.72621473
41.76636178,-87.64198736
41.86819761,-87.63045341
41.88392921,-87.73803396
41.97276669,-87.77096244
41.72245308,-87.642026
41.97627189,-87.66325105
41.74150015,-87.6049601
41.70690219,-87.64450714
41.86182733,-87.7213889
41.77364049,-87.69377593
41.68198197,-87.53403756
41.99105925,-87.6908978
41.73972702,-87.60491052
41.95355235,-87.7357763
41.75591241,-87.55543336
41.89362863,-87.62422461
41.6679572,-87.64037672
41.99126267,-87.66030556
41.8843504,-87.65698526
41.92637829,-87.65141159
41.79616521,-87.70966981
41.84534786,-87.64477106
41.90690686,-87.74604948
41.89555837,-87.70589759
41.87390705,-87.72543009
41.96238638,-87.64656044
41.75039691,-87.65373544
41.96596163,-87.65479165
41.75979297,-87.59325549
41.6807283,-87.66145731
41.82109211,-87.62638291
41.86625461,-87.71896767
41.82834795,-87.63265068
41.85679041,-87.70842407
41.87689584,-87.74124607
41.76154423,-87.58190221
41.88575351,-87.62703296
41.79033953,-87.61748751
41.90768602,-87.67325583
41.77696289,-87.58756616
41.75180705,-87.65134579
41.75065771,-87.61495649
41.86882471,-87.74119205
41.80206262,-87.6187324
41.87333959,-87.66244736
41.86709427,-87.7241032
41.76390668,-87.5664761
41.96548197,-87.64018807
41.72177386,-87.57898476
41.98047693,-87.77809217
41.87981174,-87.72163596
41.99822094,-87.69966611
41.72125123,-87.65961043
41.70808779,-87.64772828
41.76902234,-87.62020627
41.83976736,-87.71954771
41.77428262,-87.61308353
41.92245089,-87.63220629
41.74849685,-87.66620772
41.82121883,-87.6184791
41.86621554,-87.72193079
41.88570208,-87.64203164
41.89146573,-87.62415304
41.87834865,-87.64725536
41.87665557,-87.71085966
41.67355412,-87.61641112
41.87905532,-87.7617822
42.00425404,-87.66083827
41.84097894,-87.64935384
41.78308743,-87.66598127
41.87785015,-87.73634253
41.8111591,-87.69551571
41.90535724,-87.72772535
41.76616046,-87.65657122
41.75079448,-87.63356069
41.8439891,-87.70502543
41.85624028,-87.70416771
41.89724271,-87.72051831
41.87686237,-87.74380937
41.92245089,-87.63220629
41.92245089,-87.63220629
41.88360858,-87.70715661
41.76894122,-87.60986612
41.79183394,-87.65481607
41.77971336,-87.71375958
41.73319743,-87.55133305
41.99028411,-87.71719526
41.77268517,-87.6932282
41.81120482,-87.74845043
41.96596163,-87.65479165
41.88659641,-87.713613
41.78980443,-87.64625686
41.74487297,-87.60627047
41.89226908,-87.71622095
41.71904957,-87.63829335
41.87765259,-87.77170899
41.73580092,-87.66230888
41.89777606,-87.71151043
41.72272515,-87.55456635
41.75106192,-87.56379618
41.83036383,-87.62174939
41.75452888,-87.73235581
41.96137851,-87.65474101
41.7009938,-87.61846833
41.73926587,-87.60489375
41.68797091,-87.64711083
41.74163518,-87.57701185
41.66466565,-87.55488944
41.73483756,-87.5499832
41.94261554,-87.76418486
41.72612751,-87.57457817
41.96411192,-87.7357475
41.86956337,-87.74341383
41.85080744,-87.72107184
41.88634305,-87.71192612
41.98656144,-87.70076751
41.93601554,-87.75264796
41.86728789,-87.70202914
41.86557236,-87.76612059
41.8800559,-87.74526355
41.74271022,-87.63408818
41.87496651,-87.68921611
41.883048,-87.68282967
41.77481843,-87.67016934
41.87541714,-87.71376141
41.88546465,-87.65933486
41.96839934,-87.7136702
41.74938092,-87.60959839
41.90989191,-87.67989002
41.66541669,-87.62296838
41.82081456,-87.70317187
41.80669592,-87.67395607
41.78350466,-87.58789368
41.92507899,-87.75466165
41.81278547,-87.61668373
41.88134862,-87.67452579
41.71074186,-87.60107001
41.91360724,-87.78238288
41.87707857,-87.72631067
42.02206269,-87.67484904
41.88023705,-87.76544378
41.88324287,-87.73586635
41.87105155,-87.69728882
41.96323553,-87.68159916
41.78126692,-87.60960292
41.80172397,-87.74054858
41.89490902,-87.75851887
41.81075315,-87.74813541
41.895445,-87.71790932
41.72169869,-87.62539649
41.86375333,-87.72388161
41.90437011,-87.63146007
41.76922388,-87.58797106
41.93151555,-87.74788917
41.8095581,-87.67107664
41.87562563,-87.6294504
41.73593111,-87.65364248
41.7511168,-87.56379552
41.86625461,-87.71896767
41.89412226,-87.67534214
41.95630655,-87.7292947
41.87380752,-87.69445629
41.76424521,-87.68323203
41.8783107,-87.69938331
41.74515238,-87.60749122
41.86625461,-87.71896767
41.74488568,-87.66390723
41.80244256,-87.58995182
41.88177354,-87.74843526
41.89837354,-87.67590089
41.93009346,-87.71633425
41.7555007,-87.63441848
41.89459145,-87.71994497
41.77528374,-87.67138536
41.77248662,-87.64374357
41.7041647,-87.63789704
41.89668507,-87.62768386
41.85273159,-87.70139047
41.75671411,-87.5860854
41.94845264,-87.83442581
41.86621554,-87.72193079
41.77723336,-87.69734046
41.75843286,-87.62476567
41.78372838,-87.62454223
41.88057943,-87.62773256
41.86602405,-87.73560082
41.74369906,-87.58922639
41.6541224,-87.60219103
41.7519009,-87.55350649
41.79315295,-87.67062946
41.88572839,-87.63413935
41.76468239,-87.66378579
41.98385307,-87.69189344
41.70566373,-87.54012008
41.75641254,-87.56000493
41.7027798,-87.56030736
41.9689298,-87.76751388
41.85851688,-87.66133587
41.99157427,-87.65543195
41.96665319,-87.65479535
41.76581036,-87.67952133
41.87381579,-87.73522715
41.75360285,-87.55438745
41.76469868,-87.5909595
41.74179455,-87.58796225
42.00224502,-87.68027775
41.88761872,-87.73933284
41.87390705,-87.72543009
41.73706303,-87.65944887
41.76715263,-87.60563041
41.98509026,-87.69922255
41.87877425,-87.73357257
41.92338636,-87.69372675
41.78647607,-87.68944629
41.90202302,-87.77370683
41.75596883,-87.65297298
41.85457038,-87.70141642
41.69768686,-87.65328369
41.75120147,-87.67073131
41.85367661,-87.62223984
41.73118552,-87.55128418
41.73365629,-87.64354723
41.87710159,-87.72443778
41.94000172,-87.64791438
41.75262963,-87.5808921
41.79885828,-87.59973031
41.75434185,-87.60773586
41.88042522,-87.75095928
41.90400943,-87.76026664
41.86202529,-87.66625873
41.95392479,-87.707307
41.87001834,-87.72592955
41.87805699,-87.74397832
41.84823331,-87.63317145
41.89998003,-87.71768579
41.84003937,-87.72321491
41.77241218,-87.68467826
41.86816541,-87.62743954
41.86602405,-87.73560082
41.77400097,-87.66501965
41.75240004,-87.64815481
41.87877425,-87.73357257
41.87871275,-87.73863318
41.85679041,-87.70842407
41.88637215,-87.70970034
41.66115458,-87.63775251
41.77603775,-87.61552021
41.89223445,-87.71743697
41.86155927,-87.65976218
41.80213261,-87.61367763
41.87645879,-87.62972032
41.73680993,-87.59333256
41.86625461,-87.71896767
41.77733225,-87.64957961
41.81500051,-87.68950916
41.74869102,-87.59904847
41.69005895,-87.64109516
41.79075458,-87.73992726
41.92514528,-87.66858176
42.00796146,-87.66271989
41.69098594,-87.66984117
41.87246184,-87.68497479
41.94615313,-87.74518583
41.86978639,-87.77428182
41.93254507,-87.65940172
41.77016727,-87.63866194
41.85279603,-87.6966622
41.86393007,-87.7194525
41.83186332,-87.66676647
41.7488904,-87.60147949
41.90914017,-87.69209089
41.747393,-87.58543861
41.89180146,-87.71550559
41.87846482,-87.75565154
42.01938089,-87.67233376
41.7555897,-87.64050505
41.878639,-87.62769149
41.87587636,-87.74525413
41.74206774,-87.54421214
41.86623545,-87.72051715
41.7555007,-87.63441848
41.90559378,-87.67162795
41.76724597,-87.57632989
41.78386859,-87.64489026
41.91178,-87.67749375
41.85248745,-87.7150215
41.83484644,-87.65228135
41.82786446,-87.69965378
41.90727252,-87.69082747
41.813967,-87.62133665
41.96899318,-87.7194928
41.9257245,-87.77136106
41.91878072,-87.70701863
42.00476346,-87.67057556
41.67903525,-87.67094865
41.89608337,-87.76067909
41.77583464,-87.61551514
41.86931327,-87.66330086
41.68069291,-87.66244608
41.87858436,-87.7462134
41.76436398,-87.67230402
41.88994383,-87.64876195
41.88486504,-87.75523033
41.73186396,-87.63985148
41.87153053,-87.74492681
41.99537642,-87.7154944
41.72490312,-87.65947338
41.93220724,-87.68460161
41.93220946,-87.68450971
41.6963038,-87.61803694
41.94357113,-87.65377937
41.76635291,-87.63102367
41.77436545,-87.70630664
41.71176555,-87.62962946
41.90733559,-87.68837284
41.81605173,-87.61677572
41.75037278,-87.622978
41.72302945,-87.64386237
41.7140451,-87.65641864
41.84884357,-87.71613566
41.81466417,-87.69562767
41.74989948,-87.66342638
41.78759677,-87.69850676
41.84913997,-87.7015029
41.7746906,-87.58883162
41.84973667,-87.67724332
41.9762144,-87.68916408
41.93860012,-87.76461384
41.65472812,-87.60509328
41.81210905,-87.61823192
41.70376482,-87.54133724
41.87373742,-87.70162788
41.77667252,-87.70063824
42.01097977,-87.68901948
41.93992685,-87.73305867
41.81358225,-87.66509623
41.76186161,-87.56886092
41.72738071,-87.56452578
41.75311905,-87.60445128
41.95071108,-87.64723721
41.77333227,-87.66281967
41.9309213,-87.7923402
41.88945317,-87.62799483
41.80066255,-87.6708455
41.99195135,-87.67591359
41.89984262,-87.7004854
41.91221113,-87.76065252
41.92932131,-87.70001772
41.96904485,-87.65830007
41.79946289,-87.59600826
41.95394752,-87.7034356
41.75638368,-87.56511065
41.85513299,-87.70291953
41.83065199,-87.62664099
41.77730987,-87.64080292
41.97816047,-87.68924009
41.98958575,-87.67159745
41.88060406,-87.73608922
41.86299233,-87.70338198
41.77952077,-87.66096236
41.93114992,-87.77531555
41.84464947,-87.6983578
41.75307943,-87.66471999
41.88588808,-87.62794224
41.74683275,-87.60632531
41.89838169,-87.63995916
41.91011655,-87.77273973
41.89973495,-87.64001799
41.72267474,-87.62747741
41.7761514,-87.64165127
41.82846179,-87.62170808
41.79878416,-87.59972749
41.97581201,-87.78787096
41.92999639,-87.78079394
41.82592304,-87.66647587
41.8397019,-87.73050631
41.66466651,-87.55501752
41.88537209,-87.70797302
41.6869319,-87.61320196
41.73667584,-87.60282727
41.76610363,-87.64929197
41.90049487,-87.67351356
41.80813367,-87.70324848
41.69495645,-87.65331612
41.66810927,-87.63557315
41.88316482,-87.6445084
41.88648393,-87.76508364
41.81071471,-87.74813209
41.99193608,-87.81675318
41.79525121,-87.709642
41.79949066,-87.59349938
41.88610894,-87.72250869
41.94380114,-87.73347813
41.74984208,-87.57182899
41.88177682,-87.62076795
41.93412353,-87.73688017
41.78833989,-87.74051423
41.97395963,-87.70618779
41.80637923,-87.68436509
41.88874327,-87.71123445
41.74719089,-87.69377467
41.82269693,-87.61085356
41.75220887,-87.61374081
41.9764212,-87.90497627
41.8775785,-87.62928209
41.87417034,-87.64241662
41.78998186,-87.65719711
41.72992165,-87.65559988
41.7799566,-87.60592196
41.93832607,-87.71123793
41.91110288,-87.63932921
41.93956337,-87.67908364
41.80425807,-87.67093316
41.98676632,-87.69761692
41.88253992,-87.74535461
41.88108866,-87.72076449
41.91898736,-87.6582547
42.00599391,-87.66366406
41.78397194,-87.70206245
41.76366417,-87.70156878
41.82736584,-87.62599102
41.86167498,-87.65285575
41.86616848,-87.72547404
41.67174791,-87.64050443
41.74739828,-87.55523933
41.89391945,-87.76535932
41.89556957,-87.76663759
41.79757422,-87.73676175
41.75008471,-87.61812549
41.74722207,-87.60021952
41.93412353,-87.73688017
41.7919084,-87.65117024
41.84532122,-87.69035767
41.74532038,-87.60628374
41.9292872,-87.67876604
41.8538351,-87.71506357
41.98019276,-87.8027215
41.88934131,-87.75204987
41.75321503,-87.5949839
41.82603282,-87.64599438
41.88320973,-87.63422924
41.75322062,-87.67443404
41.84521117,-87.69522899
41.98430104,-87.65803595
42.01376177,-87.70524863
41.86623545,-87.72051715
41.85102174,-87.61895485
41.76459174,-87.6897018
41.68821818,-87.53735791
41.90946298,-87.75877039
41.70898596,-87.6089383
41.84354436,-87.63423549
41.87323739,-87.71564768
41.92568903,-87.77365072
41.75290498,-87.67442627
41.75826312,-87.57247347
41.90168089,-87.62834515
41.88452109,-87.62209989
41.8224541,-87.60412773
41.77449505,-87.69693492
41.85841316,-87.72494547
41.85456851,-87.70157428
41.75442513,-87.5784926
41.87133667,-87.625925
41.81326188,-87.66995268
42.00360628,-87.69247505
41.76918549,-87.62573242
41.83216686,-87.6351739
41.88867503,-87.74676372
41.75348723,-87.66594715
41.89444146,-87.75068873
41.85139331,-87.72390352
41.92490244,-87.76602531
41.98287878,-87.79144084
41.72146996,-87.64237353
41.71974384,-87.56584024
41.78686429,-87.65625451
41.80201154,-87.62199716
41.98281269,-87.69429457
41.96885777,-87.67141489
41.78949584,-87.66323796
41.77896804,-87.66547404
41.98834122,-87.65676102
41.91284327,-87.65317957
41.8806144,-87.70611358
41.85177455,-87.7045198
41.89983181,-87.71767987
41.89415304,-87.71139499
41.74694709,-87.6014246
41.65183774,-87.53713635
41.71317933,-87.63374908
41.73588328,-87.61774082
41.7819899,-87.68860021
41.76057263,-87.6527814
41.75699442,-87.6721121
41.91440508,-87.711823
41.92573952,-87.63103113
41.76075653,-87.65278679
41.7496046,-87.71103318
41.97845993,-87.91009675
41.74956092,-87.7161641
41.91088611,-87.65031638
41.7822663,-87.66305292
41.86008584,-87.71036696
41.78395727,-87.69840333
41.89126955,-87.70196934
41.74899896,-87.60517584
41.8826897,-87.67056068
41.7459572,-87.54793155
41.88011173,-87.75354362
41.88377824,-87.62623579
41.85896544,-87.71581808
41.69548104,-87.62077392
41.85307594,-87.67715781
41.79303269,-87.66455796
41.73874577,-87.64977291
41.82737375,-87.68256806
41.95235485,-87.78163023
41.85089682,-87.73123073
41.77603775,-87.61552021
41.73573357,-87.66724113
41.85529037,-87.65029523
41.76176725,-87.59087966
41.89789513,-87.62409661
41.68995741,-87.63746062
41.80073998,-87.65868675
41.95385253,-87.71320821
41.91253374,-87.62691046
41.87676859,-87.74639526
41.78444925,-87.80120721
41.78029458,-87.66423936
41.74046775,-87.64860777
41.96823907,-87.72838404
41.91253374,-87.62691046
41.78156598,-87.72406285
41.75799249,-87.60050012
41.8072199,-87.71743031
41.77511294,-87.71612817
41.66111342,-87.63775296
41.9223579,-87.78452702
41.89547982,-87.71417725
41.67136538,-87.64169444
41.79296684,-87.61809269
41.97685185,-87.65499969
41.8809886,-87.70478795
41.88449801,-87.62591571
41.91072059,-87.73002225
41.86821682,-87.6304532
41.73670091,-87.66794559
41.9067971,-87.67186166
41.69938787,-87.61355369
41.73506684,-87.65089641
41.88038595,-87.75404789
41.77778161,-87.65501555
41.83745606,-87.64626114
41.74091899,-87.63196775
41.80859321,-87.66557723
41.7264406,-87.54926829
41.75189725,-87.55377773
41.83829572,-87.62724313
41.9566461,-87.78091307
41.84726856,-87.71975862
41.90637303,-87.64867096
41.70774636,-87.68294092
41.67159968,-87.6404987
42.0049344,-87.69541985
41.92472614,-87.70627333
41.75616446,-87.55253863
41.87585511,-87.7279599
41.79782689,-87.64640955
41.77695108,-87.67022803
41.86944919,-87.65466779
41.80710127,-87.58640245
41.766801,-87.61166432
41.69742345,-87.61714939
41.74768676,-87.66943357
41.87233263,-87.67960815
41.97328648,-87.65674754
41.83710082,-87.65111986
41.7652947,-87.60475701
41.9930999,-87.68973324
41.82272748,-87.60786314
41.88431558,-87.65946445
41.87594459,-87.74357547
41.72671659,-87.62072194
41.77755833,-87.61555825
41.89245189,-87.71500349
41.95688193,-87.67953521
41.82121883,-87.6184791
41.77052591,-87.63535149
41.76993262,-87.61303689
41.87752142,-87.75850947
41.95914549,-87.75733897
42.01938178,-87.67248832
41.72874056,-87.59615078
41.87500481,-87.67755776
42.00182152,-87.7021947
41.7529983,-87.67442898
41.80056221,-87.66962524
41.82598293,-87.60451329
41.76075653,-87.65278679
41.90884995,-87.64664598
41.9963396,-87.70688044
41.87310056,-87.64707283
41.96826164,-87.72590175
41.8655803,-87.72271515
41.87843122,-87.75825162
41.8904556,-87.6241128
41.85314374,-87.67223124
41.93446944,-87.75897601
41.74499955,-87.62122336
41.74502449,-87.60506318
41.89013264,-87.62158958
41.75608009,-87.61665523
41.8807316,-87.62882885
41.90990017,-87.76556301
41.79226695,-87.66031578
41.75051533,-87.60152699
41.74895762,-87.721894
41.89551369,-87.71079778
41.92632782,-87.76237836
41.76497851,-87.62975939
41.80628918,-87.65639847
41.8096033,-87.600345
41.78254352,-87.66306103
41.81419757,-87.6213451
41.88191589,-87.73663151
41.78222443,-87.71325876
41.88121504,-87.63700143
41.90415934,-87.74701874
41.89601097,-87.62427907
41.85180407,-87.68563492
41.90027304,-87.76883301
41.93975608,-87.6644274
41.92425991,-87.74468876
41.90754244,-87.64597669
41.76059884,-87.58505804
41.83101411,-87.61731704
41.79749041,-87.61605101
41.77884049,-87.7111869
41.88163402,-87.65612524
41.97010883,-87.7238948
41.73326392,-87.54700175
41.77878723,-87.67984416
41.93037833,-87.64893248
41.91258717,-87.80116927
41.71335328,-87.65358739
41.89173942,-87.72186006
41.85493898,-87.62713351
41.70962749,-87.66972277
41.88974191,-87.765198
41.80899069,-87.74318494
41.96844691,-87.70877543
41.88089127,-87.76013908
41.71733421,-87.53165838
41.65732153,-87.60596062
41.99045218,-87.6976906
41.95404457,-87.68634337
41.77963948,-87.61439847
41.78673532,-87.66516242
41.77333227,-87.66281967
41.86015536,-87.69405257
41.78744936,-87.6824623
41.77939557,-87.66821202
41.75469107,-87.55703869
41.87837031,-87.70724814
41.98451177,-87.66591586
42.01485046,-87.67907798
41.76895118,-87.56984715
41.79918788,-87.58404449
41.97874206,-87.76842002
41.95933156,-87.72738001
41.8729665,-87.68735996
41.86027248,-87.71037249
41.76301363,-87.57623302
41.8010129,-87.67450212
41.67793872,-87.63049226
41.74024708,-87.60860173
41.71181717,-87.64174808
41.93661519,-87.77676009
41.89801849,-87.66856932
41.79689113,-87.79048733
41.7657069,-87.68694148
41.94335508,-87.66796258
41.88781405,-87.68659341
41.8910671,-87.62804686
42.0138058,-87.70326848
41.93412353,-87.73688017
41.84407427,-87.62844209
41.83638523,-87.66571041
41.74946001,-87.72089612
41.8414719,-87.62920463
41.97816551,-87.65858624
41.77176096,-87.69729188
41.76525416,-87.64125515
41.76048087,-87.6558282
41.75816489,-87.60171498
41.92403962,-87.76137354
41.78177686,-87.59785715
41.7613604,-87.65792284
41.75111957,-87.61464717
41.74725552,-87.55766695
41.7400915,-87.56727615
41.90462903,-87.71010311
41.92509811,-87.67229367
41.88327778,-87.75884347
41.76136247,-87.6578092
41.80587905,-87.6636798
41.93897999,-87.76651436
41.99322889,-87.68973562
41.87763398,-87.67951373
41.88753491,-87.70502126
41.93038065,-87.70955483
41.88613633,-87.66816368
41.89833327,-87.62750777
41.83404223,-87.67436899
41.76573639,-87.66381882
41.89476842,-87.63602781
41.7777134,-87.7251772
41.75695171,-87.65026878
41.81935184,-87.61569704
41.92213714,-87.67325756
41.98584023,-87.69195809
41.89001494,-87.63144829
41.97060105,-87.71586626
41.94428772,-87.74800024
41.76903665,-87.72739262
41.68806427,-87.62229094
41.91465965,-87.68055049
41.95344334,-87.74495705
41.90430009,-87.77301103
41.88192164,-87.73615407
41.91163493,-87.79119885
41.75129054,-87.66952103
41.88155654,-87.62775854
41.88652124,-87.61717865
41.9483689,-87.64425903
41.76190581,-87.56643395
41.79777774,-87.61767979
41.77057736,-87.64984197
41.75011132,-87.64403074
41.78824305,-87.69282044
41.78051611,-87.63505984
41.7797436,-87.60956506
41.93123581,-87.76930612
41.88013368,-87.75354342
41.73693038,-87.58439122
41.7070254,-87.63446035
41.74258208,-87.66324228
41.9917971,-87.74242995
41.75138074,-87.7162273
41.8945443,-87.62274532
41.89713553,-87.63719214
41.78236574,-87.59383194
41.90715332,-87.63968057
41.95257701,-87.66113179
41.98305234,-87.71043493
41.92637615,-87.6515145
41.94524807,-87.74851342
41.95360913,-87.65279779
41.92167003,-87.73158365
41.73492135,-87.5457798
41.88983922,-87.7517442
